3-gram,frequency
"('IN', 'POP', 'PUSH')",205
"('JNBE', 'MOV', 'SUB')",443
"('AND', 'JMP', 'INC')",185
"('DEC', 'JMP', 'SHR')",130
"('CALL_NEAR', 'MOVZX', 'JMP')",288
"('MOVZX', 'JMP', 'AND')",73
"('MOV', 'AND', 'CLD')",1
"('AND', 'CLD', 'MOV')",1
"('CLD', 'MOV', 'XOR')",15
"('JMP', 'CALL_NEAR', 'MOVSX')",1
"('CALL_NEAR', 'MOVSX', 'POP')",12
"('MOVSX', 'POP', 'MOV')",8
"('TEST', 'JNZ', 'JBE')",4
"('JNZ', 'JBE', 'ADC')",1
"('JBE', 'ADC', 'MOV')",1
"('ADC', 'MOV', 'STC')",1
"('MOV', 'STC', 'JMP')",5
"('STC', 'JMP', 'MOV')",12
"('LEA', 'MOV', 'JNP')",1
"('MOV', 'JNP', 'MOV')",23
"('JNP', 'MOV', 'JMP')",12
"('MOV', 'JMP', 'ADC')",10
"('JMP', 'ADC', 'MOV')",72
"('MOV', 'MOVSX', 'TEST')",45
"('MOVSX', 'TEST', 'JZ')",54
"('JMP', 'OR', 'SUB')",620
"('POP', 'ADD', 'SHR')",477
"('ADD', 'SHR', 'NEG')",96
"('SHR', 'NEG', 'JMP')",141
"('NEG', 'JMP', 'SUB')",371
"('DEC', 'AND', 'NEG')",39
"('AND', 'NEG', 'JMP')",104
"('NEG', 'JMP', 'XOR')",383
"('SHR', 'ADD', 'JMP')",368
"('OR', 'JMP', 'XCHG')",35
"('XCHG', 'SHR', 'NOT')",14
"('SHR', 'NOT', 'XCHG')",8
"('XCHG', 'XOR', 'JMP')",101
"('XCHG', 'POP', 'STI')",140
"('POP', 'STI', 'JMP')",130
"('STI', 'JMP', 'ADD')",24
"('XCHG', 'SUB', 'JMP')",85
"('MOV', 'DEC', 'XOR')",637
"('XOR', 'ADD', 'DEC')",393
"('ADD', 'DEC', 'INC')",125
"('JMP', 'OR', 'INC')",94
"('ADD', 'ADD', 'SHR')",220
"('ADD', 'NEG', 'NEG')",84
"('NEG', 'NEG', 'SUB')",193
"('NEG', 'SUB', 'NOT')",72
"('NOT', 'JMP', 'SHL')",155
"('SHL', 'XOR', 'PUSH')",1818
"('POP', 'DEC', 'JMP')",304
"('SHR', 'INC', 'NEG')",62
"('INC', 'NEG', 'SUB')",206
"('NEG', 'SUB', 'SHR')",95
"('ADD', 'SHR', 'SHL')",171
"('OR', 'POP', 'AND')",357
"('POP', 'AND', 'INC')",137
"('AND', 'INC', 'JMP')",236
"('ADD', 'SHR', 'ADD')",449
"('ADD', 'PUSH', 'NOT')",250
"('POP', 'SUB', 'OR')",621
"('ADD', 'SUB', 'INC')",179
"('DEC', 'JMP', 'SHL')",145
"('SHL', 'OR', 'DEC')",60
"('OR', 'DEC', 'JMP')",122
"('SHR', 'JMP', 'INC')",154
"('JMP', 'SUB', 'NOT')",135
"('NOT', 'SHR', 'INC')",42
"('INC', 'SHR', 'XOR')",216
"('POP', 'SHL', 'XOR')",591
"('OR', 'SHR', 'SUB')",208
"('SHR', 'XOR', 'NOT')",138
"('XOR', 'NOT', 'SHR')",66
"('JMP', 'AND', 'SUB')",405
"('AND', 'SUB', 'NOT')",64
"('INC', 'SUB', 'NOT')",64
"('SUB', 'DEC', 'AND')",55
"('JMP', 'SUB', 'AND')",341
"('JMP', 'POP', 'NOT')",338
"('NOT', 'XCHG', 'AND')",119
"('XCHG', 'AND', 'PUSH')",51
"('ADD', 'SHR', 'JMP')",294
"('AND', 'OR', 'NEG')",56
"('OR', 'NEG', 'NEG')",32
"('JMP', 'SHL', 'NEG')",102
"('SHL', 'NEG', 'PUSH')",213
"('XCHG', 'JMP', 'SUB')",122
"('NEG', 'ADD', 'XOR')",354
"('STI', 'JMP', 'POP')",43
"('SUB', 'JMP', 'NEG')",171
"('JMP', 'NEG', 'OR')",92
"('INC', 'SUB', 'JMP')",324
"('JMP', 'DEC', 'OR')",104
"('DEC', 'OR', 'AND')",40
"('AND', 'ADD', 'NEG')",359
"('ADD', 'NEG', 'XOR')",274
"('XOR', 'INC', 'XCHG')",62
"('INC', 'XCHG', 'JMP')",86
"('XCHG', 'JMP', 'PUSH')",292
"('ADD', 'JMP', 'NEG')",313
"('JMP', 'NEG', 'SUB')",291
"('SUB', 'NOT', 'NEG')",46
"('SHL', 'JMP', 'SHL')",184
"('SHR', 'SUB', 'SUB')",754
"('XOR', 'DEC', 'XOR')",215
"('DEC', 'XOR', 'XOR')",459
"('NOT', 'NEG', 'INC')",50
"('NEG', 'INC', 'PUSH')",136
"('DEC', 'JMP', 'NOT')",238
"('NOT', 'JMP', 'OR')",107
"('INC', 'DEC', 'NOT')",94
"('MOV', 'SHL', 'DEC')",444
"('SHL', 'DEC', 'ADD')",200
"('XCHG', 'AND', 'JMP')",25
"('MOV', 'NOT', 'OR')",351
"('NOT', 'OR', 'AND')",61
"('OR', 'AND', 'NOT')",44
"('AND', 'NOT', 'SHL')",44
"('NOT', 'SHL', 'ADD')",196
"('XOR', 'JMP', 'STI')",55
"('OR', 'POP', 'INC')",243
"('JMP', 'LEA', 'PUSHAD')",43
"('LEA', 'PUSHAD', 'JNO')",1
"('PUSHAD', 'JNO', 'ADD')",1
"('JNO', 'ADD', 'POPAD')",2
"('ADD', 'POPAD', 'MOV')",48
"('POPAD', 'MOV', 'JP')",9
"('MOV', 'JP', 'CLC')",2
"('JP', 'CLC', 'LEA')",2
"('CLC', 'LEA', 'MOV')",12
"('SUB', 'MOV', 'CLD')",18
"('MOV', 'CLD', 'MOV')",82
"('CLD', 'MOV', 'JZ')",3
"('PUSHAD', 'PUSH', 'PUSHAD')",35
"('POPAD', 'POP', 'JNB')",4
"('POP', 'JNB', 'PUSHAD')",4
"('JNB', 'PUSHAD', 'POPAD')",9
"('POPAD', 'POPAD', 'MOV')",59
"('PUSHAD', 'SBB', 'ADD')",4
"('SBB', 'ADD', 'POPAD')",4
"('ADD', 'POPAD', 'PUSH')",6
"('POPAD', 'PUSH', 'JMP')",57
"('CALL_NEAR', 'PUSHAD', 'PUSHAD')",43
"('PUSHAD', 'PUSHAD', 'MOV')",83
"('PUSHAD', 'MOV', 'PUSH')",67
"('MOV', 'PUSH', 'PUSHAD')",25
"('POPAD', 'POP', 'POPAD')",46
"('POP', 'POPAD', 'XOR')",15
"('POPAD', 'XOR', 'JNL')",2
"('XOR', 'JNL', 'JMP')",2
"('JMP', 'MOV', 'STC')",43
"('MOV', 'STC', 'MOV')",70
"('STC', 'MOV', 'MOV')",60
"('ADD', 'XOR', 'LODSW')",7
"('XOR', 'LODSW', 'MOV')",2
"('LODSW', 'MOV', 'SUB')",2
"('ADD', 'JMP', 'JMP')",825
"('MOV', 'PUSHAD', 'STC')",15
"('PUSHAD', 'STC', 'ADD')",2
"('STC', 'ADD', 'POPAD')",2
"('ADD', 'POPAD', 'NOP')",4
"('POPAD', 'NOP', 'JNZ')",1
"('NOP', 'JNZ', 'PUSH')",3
"('POP', 'NOP', 'JB')",1
"('NOP', 'JB', 'SUB')",1
"('JB', 'SUB', 'MOV')",289
"('SUB', 'MOV', 'PUSHAD')",53
"('MOV', 'PUSHAD', 'MOV')",486
"('PUSHAD', 'MOV', 'AND')",32
"('MOV', 'AND', 'POPAD')",33
"('AND', 'POPAD', 'JNZ')",1
"('POPAD', 'JNZ', 'JNZ')",1
"('JNZ', 'JNZ', 'OR')",1
"('JNZ', 'OR', 'ADD')",60
"('JMP', 'INC', 'SUB')",336
"('SUB', 'POP', 'POPAD')",14
"('POPAD', 'POP', 'JMP')",42
"('POPAD', 'ADD', 'JMP')",105
"('JMP', 'ADD', 'PUSHAD')",71
"('PUSHAD', 'CALL_NEAR', 'MOV')",50
"('MOV', 'POPAD', 'LEA')",122
"('LEA', 'PUSHAD', 'ADC')",4
"('PUSHAD', 'ADC', 'ADC')",2
"('ADC', 'ADC', 'POPAD')",2
"('ADC', 'POPAD', 'LODSD')",5
"('POPAD', 'LODSD', 'JMP')",36
"('LODSD', 'JMP', 'ADD')",98
"('PUSHAD', 'MOV', 'POPAD')",194
"('MOV', 'POPAD', 'STOSD')",69
"('POPAD', 'STOSD', 'JMP')",22
"('LEA', 'MOV', 'LODSD')",116
"('MOV', 'LODSD', 'JB')",3
"('LODSD', 'JB', 'JMP')",3
"('JB', 'JMP', 'ADD')",70
"('JMP', 'MOV', 'CLD')",67
"('MOV', 'CLD', 'STOSD')",8
"('CLD', 'STOSD', 'MOV')",4
"('STOSD', 'MOV', 'LEA')",77
"('MOV', 'LEA', 'PUSHAD')",41
"('LEA', 'PUSHAD', 'PUSHAD')",6
"('PUSHAD', 'PUSHAD', 'PUSHAD')",42
"('PUSHAD', 'PUSHAD', 'POPAD')",273
"('POPAD', 'JMP', 'POPAD')",109
"('JMP', 'POPAD', 'MOV')",113
"('POPAD', 'MOV', 'POPAD')",66
"('MOV', 'POPAD', 'LODSD')",86
"('POPAD', 'LODSD', 'MOV')",38
"('LODSD', 'MOV', 'ADD')",98
"('MOV', 'MOV', 'STOSD')",479
"('MOV', 'STOSD', 'MOV')",532
"('MOV', 'MOV', 'JNP')",21
"('MOV', 'JNP', 'CMC')",2
"('JNP', 'CMC', 'MOV')",3
"('CMC', 'MOV', 'DEC')",1
"('POP', 'MOV', 'JB')",17
"('MOV', 'JB', 'PUSHAD')",9
"('JB', 'PUSHAD', 'PUSHAD')",3
"('PUSHAD', 'POPAD', 'MOV')",23
"('MOV', 'CLC', 'SHL')",11
"('CLC', 'SHL', 'PUSHAD')",5
"('SHL', 'PUSHAD', 'MOV')",32
"('PUSHAD', 'MOV', 'OR')",65
"('MOV', 'OR', 'POPAD')",76
"('OR', 'POPAD', 'CLC')",2
"('POPAD', 'CLC', 'ADD')",5
"('CLC', 'ADD', 'JMP')",17
"('XOR', 'MOV', 'XCHG')",100
"('MOV', 'XCHG', 'SUB')",38
"('SUB', 'JMP', 'LODSW')",1
"('JMP', 'LODSW', 'PUSHAD')",17
"('LODSW', 'PUSHAD', 'MOV')",27
"('MOV', 'JMP', 'POPAD')",149
"('JMP', 'POPAD', 'SHL')",3
"('POPAD', 'SHL', 'CLC')",3
"('SHL', 'CLC', 'ADD')",24
"('CLC', 'ADD', 'PUSHAD')",20
"('PUSHAD', 'MOV', 'JNL')",11
"('MOV', 'JNL', 'POPAD')",16
"('JNL', 'POPAD', 'XCHG')",2
"('POPAD', 'XCHG', 'ADD')",7
"('XCHG', 'ADD', 'LODSD')",6
"('ADD', 'LODSD', 'JMP')",12
"('LODSD', 'JMP', 'MOV')",45
"('MOV', 'ADD', 'JO')",7
"('ADD', 'JO', 'JNB')",1
"('JO', 'JNB', 'XOR')",1
"('MOV', 'XCHG', 'CMC')",9
"('CMC', 'LODSB', 'PUSHAD')",1
"('LODSB', 'PUSHAD', 'MOV')",14
"('POPAD', 'XOR', 'MOV')",31
"('MOV', 'INC', 'PUSHAD')",18
"('INC', 'PUSHAD', 'CALL_NEAR')",6
"('PUSHAD', 'CALL_NEAR', 'JBE')",2
"('CALL_NEAR', 'JBE', 'POP')",4
"('JBE', 'POP', 'JMP')",2
"('JMP', 'POPAD', 'JLE')",4
"('POPAD', 'JLE', 'JZ')",1
"('JLE', 'JZ', 'CMC')",1
"('JZ', 'CMC', 'RCL')",2
"('CMC', 'RCL', 'JNB')",27
"('JNB', 'ADD', 'JMP')",5
"('ADD', 'JMP', 'RCL')",1
"('JMP', 'RCL', 'JNB')",98
"('MOV', 'ADD', 'CLC')",17
"('ADD', 'CLC', 'POPAD')",1
"('CLC', 'POPAD', 'CLC')",1
"('CLC', 'RET_NEAR', 'PUSHAD')",3
"('RET_NEAR', 'PUSHAD', 'OR')",4
"('PUSHAD', 'OR', 'MOV')",53
"('OR', 'MOV', 'POPAD')",56
"('POPAD', 'MOV', 'JNZ')",12
"('ADD', 'JMP', 'LEA')",276
"('DEC', 'NEG', 'SHR')",73
"('NEG', 'SHR', 'XOR')",205
"('XCHG', 'POP', 'SHL')",366
"('INC', 'OR', 'XOR')",163
"('SUB', 'JMP', 'JMP')",279
"('DEC', 'DEC', 'ADD')",197
"('MOV', 'OR', 'NOT')",456
"('OR', 'NOT', 'INC')",100
"('SUB', 'POP', 'SHR')",700
"('POP', 'SHR', 'INC')",177
"('SHR', 'INC', 'SUB')",209
"('INC', 'SUB', 'SHR')",70
"('SHL', 'ADD', 'AND')",848
"('JMP', 'XOR', 'NOT')",169
"('SHR', 'SHL', 'INC')",77
"('SHL', 'INC', 'AND')",78
"('INC', 'AND', 'SUB')",203
"('ADD', 'NEG', 'DEC')",92
"('SHR', 'INC', 'JMP')",190
"('JMP', 'INC', 'SHL')",133
"('JMP', 'JMP', 'CALL_NEAR')",309
"('DEC', 'SHL', 'XOR')",219
"('XOR', 'JMP', 'DEC')",197
"('NOT', 'INC', 'NOT')",95
"('INC', 'NOT', 'JMP')",112
"('NOT', 'XCHG', 'ADD')",459
"('XCHG', 'ADD', 'ADD')",157
"('NOT', 'INC', 'SHR')",136
"('INC', 'SHR', 'DEC')",68
"('SHR', 'DEC', 'SUB')",212
"('DEC', 'JMP', 'XCHG')",99
"('JMP', 'XCHG', 'INC')",87
"('XCHG', 'INC', 'XOR')",109
"('PUSH', 'JMP', 'JNZ')",8
"('JMP', 'JNZ', 'POP')",7
"('JNZ', 'POP', 'PUSH')",103
"('JMP', 'POP', 'JNP')",2
"('POP', 'JNP', 'PUSHAD')",11
"('JNP', 'PUSHAD', 'POPAD')",30
"('POPAD', 'POP', 'PUSHFD')",99
"('MOV', 'INC', 'NEG')",442
"('INC', 'NEG', 'SHL')",54
"('NEG', 'SHL', 'PUSH')",238
"('POP', 'JMP', 'PUSHAD')",91
"('JMP', 'PUSHAD', 'JNBE')",5
"('PUSHAD', 'JNBE', 'JMP')",13
"('JNBE', 'JMP', 'POPAD')",8
"('JMP', 'POPAD', 'JMP')",56
"('POPAD', 'JMP', 'PUSH')",41
"('DEC', 'DEC', 'AND')",58
"('DEC', 'AND', 'OR')",107
"('NEG', 'XOR', 'OR')",112
"('ADD', 'SHL', 'NOT')",123
"('SHL', 'NOT', 'SHL')",57
"('ADD', 'SHR', 'OR')",128
"('SHR', 'OR', 'NOT')",63
"('DEC', 'SHR', 'OR')",59
"('SHR', 'OR', 'SUB')",411
"('XOR', 'OR', 'XCHG')",22
"('OR', 'XCHG', 'NEG')",15
"('NEG', 'XCHG', 'SUB')",59
"('NOT', 'SHR', 'SHL')",76
"('NOT', 'XOR', 'PUSH')",364
"('INC', 'SHL', 'SUB')",246
"('POP', 'NEG', 'OR')",137
"('NEG', 'OR', 'SUB')",167
"('XCHG', 'MOV', 'POP')",300
"('NOT', 'XCHG', 'NOT')",279
"('XCHG', 'SUB', 'XCHG')",68
"('SUB', 'XCHG', 'NOT')",228
"('NOT', 'XCHG', 'INC')",306
"('OR', 'XOR', 'SHR')",129
"('NOT', 'OR', 'NOT')",50
"('INC', 'OR', 'SUB')",180
"('SHL', 'SHR', 'NOT')",84
"('NOT', 'SUB', 'XOR')",375
"('OR', 'AND', 'DEC')",46
"('POP', 'AND', 'XCHG')",44
"('AND', 'XCHG', 'PUSH')",20
"('POP', 'XCHG', 'PUSH')",300
"('SUB', 'NOT', 'INC')",136
"('MOV', 'INC', 'SHR')",442
"('INC', 'SHR', 'SUB')",243
"('SHR', 'SUB', 'NEG')",79
"('SUB', 'NEG', 'INC')",53
"('NEG', 'INC', 'XOR')",191
"('INC', 'XOR', 'XOR')",447
"('ADD', 'INC', 'XOR')",309
"('XCHG', 'POP', 'NOT')",170
"('POP', 'NOT', 'XOR')",426
"('SUB', 'DEC', 'PUSH')",205
"('SHR', 'OR', 'ADD')",269
"('OR', 'ADD', 'SHR')",77
"('ADD', 'NEG', 'ADD')",274
"('NEG', 'ADD', 'SUB')",609
"('SHR', 'AND', 'SHL')",144
"('DEC', 'SHL', 'SHL')",81
"('SHL', 'SHL', 'AND')",61
"('OR', 'NEG', 'OR')",44
"('MOV', 'SHL', 'NEG')",380
"('DEC', 'XOR', 'PUSH')",320
"('XOR', 'OR', 'DEC')",59
"('OR', 'DEC', 'INC')",54
"('DEC', 'INC', 'OR')",58
"('SHR', 'NOT', 'NOT')",52
"('NOT', 'NOT', 'XOR')",168
"('XCHG', 'NOT', 'SHL')",12
"('NOT', 'POP', 'OR')",88
"('OR', 'NEG', 'SHR')",83
"('NEG', 'SHR', 'SUB')",234
"('SHR', 'SUB', 'AND')",136
"('DEC', 'ADD', 'AND')",125
"('AND', 'NOT', 'SUB')",180
"('OR', 'SUB', 'SHL')",343
"('NOT', 'POP', 'NOT')",90
"('POP', 'NOT', 'NOT')",141
"('NOT', 'NOT', 'PUSH')",157
"('AND', 'DEC', 'SUB')",165
"('ADD', 'SHR', 'SHR')",168
"('SHR', 'SHR', 'AND')",570
"('NOT', 'SUB', 'NEG')",53
"('XOR', 'MOV', 'SHL')",890
"('POP', 'PUSH', 'NOT')",481
"('PUSH', 'NOT', 'PUSH')",154
"('NOT', 'PUSH', 'POP')",93
"('NOT', 'NOT', 'SUB')",213
"('MOV', 'OR', 'PUSHFD')",1762
"('OR', 'PUSHFD', 'OR')",278
"('INC', 'SHL', 'NEG')",55
"('SHL', 'NEG', 'INC')",73
"('ADD', 'AND', 'INC')",337
"('AND', 'INC', 'DEC')",57
"('INC', 'DEC', 'ADD')",195
"('CMP', 'XOR', 'AND')",56
"('JBE', 'ADD', 'OR')",179
"('XOR', 'SUB', 'SHL')",369
"('SUB', 'SHL', 'ADD')",786
"('XOR', 'PUSHFD', 'XOR')",328
"('POP', 'SUB', 'SHR')",290
"('SUB', 'SHR', 'ADD')",434
"('POP', 'SHL', 'NEG')",164
"('NEG', 'NOT', 'XCHG')",10
"('INC', 'XCHG', 'PUSH')",116
"('PUSH', 'OR', 'OR')",350
"('POP', 'SHR', 'NEG')",190
"('SHR', 'NEG', 'INC')",65
"('NEG', 'INC', 'NOT')",47
"('INC', 'NOT', 'NOT')",67
"('SHR', 'SUB', 'SHL')",102
"('SHR', 'AND', 'INC')",100
"('AND', 'INC', 'ADD')",322
"('MOV', 'SHR', 'XCHG')",84
"('AND', 'SHR', 'INC')",192
"('SHR', 'INC', 'PUSH')",209
"('JBE', 'SUB', 'ADD')",261
"('JBE', 'AND', 'XOR')",175
"('AND', 'SHL', 'AND')",1177
"('ADD', 'PUSHFD', 'AND')",467
"('ADD', 'XCHG', 'PUSH')",138
"('NOT', 'POP', 'XCHG')",365
"('POP', 'XCHG', 'OR')",16
"('XCHG', 'OR', 'ADD')",34
"('PUSH', 'SUB', 'ADD')",310
"('JZ', 'ADD', 'MOVZX')",137
"('JBE', 'OR', 'MOV')",557
"('SUB', 'NEG', 'NOT')",51
"('SHL', 'NEG', 'SHL')",82
"('NEG', 'SHL', 'DEC')",62
"('ADD', 'INC', 'NEG')",85
"('SHL', 'INC', 'PUSH')",215
"('OR', 'MOVZX', 'XOR')",974
"('OR', 'DEC', 'PUSH')",130
"('SUB', 'SHR', 'AND')",90
"('XCHG', 'XCHG', 'POP')",39
"('POP', 'OR', 'PUSH')",952
"('OR', 'OR', 'RET_NEAR')",58
"('JBE', 'OR', 'ADD')",177
"('CMP', 'AND', 'XOR')",53
"('ADD', 'SHL', 'SHL')",168
"('SHL', 'SHL', 'NOT')",74
"('POP', 'NEG', 'ADD')",380
"('AND', 'SHR', 'SHR')",73
"('SHR', 'SHR', 'NOT')",68
"('SHR', 'NOT', 'PUSH')",353
"('POP', 'OR', 'SHR')",194
"('OR', 'SHR', 'NOT')",56
"('NEG', 'AND', 'SUB')",160
"('AND', 'SUB', 'DEC')",70
"('ADD', 'SHL', 'NEG')",98
"('XOR', 'PUSH', 'NOT')",193
"('AND', 'PUSHFD', 'OR')",262
"('XOR', 'SHL', 'XOR')",703
"('SUB', 'PUSHFD', 'AND')",278
"('XOR', 'CMP', 'AND')",72
"('CMP', 'AND', 'SUB')",59
"('NOT', 'SUB', 'SHL')",63
"('SHL', 'SHR', 'XOR')",242
"('POP', 'DEC', 'NEG')",161
"('DEC', 'NEG', 'ADD')",178
"('NEG', 'ADD', 'DEC')",60
"('DEC', 'PUSH', 'SUB')",60
"('XCHG', 'POP', 'OR')",493
"('MOV', 'SUB', 'XCHG')",545
"('SUB', 'PUSH', 'SUB')",765
"('POP', 'SHL', 'OR')",509
"('SHL', 'SHL', 'SHL')",95
"('SHL', 'SHL', 'SHR')",124
"('JBE', 'OR', 'OR')",147
"('ADD', 'OR', 'RET_NEAR')",87
"('OR', 'PUSHFD', 'MOV')",441
"('JNZ', 'AND', 'SUB')",150
"('RET_NEAR', 'AND', 'OR')",117
"('CMP', 'OR', 'CMP')",7
"('CMP', 'XOR', 'OR')",59
"('PUSH', 'SUB', 'SUB')",337
"('PUSH', 'OR', 'AND')",243
"('OR', 'POP', 'OR')",367
"('PUSHAD', 'POPAD', 'JNS')",11
"('POPAD', 'JNS', 'POP')",9
"('JNS', 'POP', 'PUSH')",6
"('JMP', 'POP', 'PUSHAD')",44
"('POP', 'PUSHAD', 'PUSH')",140
"('POPAD', 'POPAD', 'JBE')",4
"('POPAD', 'JBE', 'JMP')",7
"('JBE', 'JMP', 'POPAD')",8
"('POPAD', 'PUSHFD', 'PUSH')",374
"('PUSHFD', 'PUSH', 'PUSH')",179
"('NEG', 'XOR', 'ADD')",717
"('ADD', 'PUSHFD', 'OR')",430
"('JBE', 'SUB', 'XOR')",215
"('SUB', 'XOR', 'PUSHFD')",39
"('SUB', 'SUB', 'PUSHFD')",22
"('OR', 'OR', 'PUSHFD')",26
"('MOVZX', 'ADD', 'POP')",316
"('PUSH', 'ADD', 'XOR')",478
"('ADD', 'PUSH', 'AND')",1030
"('PUSH', 'PUSH', 'JL')",54
"('JL', 'PUSH', 'POP')",673
"('POPAD', 'POP', 'RDTSC')",28
"('RDTSC', 'JMP', 'PUSH')",53
"('MOV', 'NEG', 'NEG')",338
"('NEG', 'SHL', 'SUB')",199
"('SHL', 'SUB', 'NOT')",71
"('NOT', 'ADD', 'OR')",135
"('OR', 'XOR', 'POP')",598
"('SHL', 'AND', 'AND')",496
"('OR', 'ADD', 'TEST')",246
"('ADD', 'TEST', 'PUSHFD')",177
"('TEST', 'PUSHFD', 'MOV')",366
"('JMP', 'ADD', 'OR')",438
"('OR', 'SHL', 'AND')",378
"('NOT', 'INC', 'INC')",82
"('INC', 'ADD', 'XCHG')",16
"('XCHG', 'SUB', 'MOV')",274
"('AND', 'INC', 'AND')",50
"('SHL', 'NOT', 'PUSH')",210
"('POP', 'SUB', 'SHL')",304
"('INC', 'NOT', 'INC')",103
"('POP', 'PUSH', 'NEG')",73
"('PUSH', 'NEG', 'POP')",333
"('NEG', 'POP', 'OR')",17
"('MOV', 'NOT', 'DEC')",465
"('NOT', 'DEC', 'NEG')",53
"('DEC', 'NEG', 'PUSH')",170
"('POP', 'NOT', 'OR')",146
"('MOV', 'OR', 'XCHG')",82
"('OR', 'XCHG', 'INC')",23
"('INC', 'XCHG', 'INC')",42
"('CMP', 'ADD', 'MOVZX')",136
"('AND', 'POP', 'OR')",370
"('OR', 'PUSHFD', 'AND')",269
"('PUSHFD', 'AND', 'ADD')",98
"('POP', 'XOR', 'SHL')",200
"('SUB', 'ADD', 'PUSHFD')",117
"('OR', 'SUB', 'POP')",244
"('TEST', 'PUSHFD', 'AND')",46
"('AND', 'JZ', 'XOR')",118
"('MOV', 'CMP', 'PUSHFD')",234
"('CMP', 'PUSHFD', 'ADD')",18
"('PUSHFD', 'ADD', 'SUB')",170
"('JZ', 'ADD', 'OR')",249
"('PUSH', 'AND', 'XOR')",2119
"('SHL', 'XOR', 'OR')",538
"('AND', 'OR', 'CMP')",595
"('OR', 'CMP', 'AND')",86
"('OR', 'SUB', 'NOT')",73
"('SUB', 'NOT', 'NOT')",61
"('NOT', 'NOT', 'ADD')",170
"('AND', 'XOR', 'SHR')",62
"('XOR', 'SHR', 'SHL')",108
"('SHR', 'SHL', 'SUB')",311
"('OR', 'POP', 'NEG')",226
"('DEC', 'OR', 'NEG')",53
"('OR', 'NEG', 'ADD')",148
"('INC', 'OR', 'DEC')",63
"('OR', 'DEC', 'SHR')",59
"('OR', 'OR', 'MOVZX')",718
"('POP', 'POPFD', 'JMP')",31
"('POPFD', 'JMP', 'PUSHFD')",17
"('OR', 'ADD', 'NOT')",72
"('NOT', 'NEG', 'SUB')",187
"('JMP', 'SUB', 'OR')",324
"('XOR', 'SHL', 'ADD')",673
"('MOV', 'ADD', 'JNS')",6
"('ADD', 'JNS', 'PUSHFD')",1
"('JNS', 'PUSHFD', 'PUSH')",35
"('POP', 'JMP', 'AND')",847
"('SUB', 'AND', 'RET_NEAR')",52
"('POP', 'POPFD', 'PUSH')",67
"('POPFD', 'PUSH', 'PUSH')",43
"('PUSH', 'POP', 'JLE')",14
"('POP', 'JLE', 'POP')",5
"('JLE', 'POP', 'RDTSC')",4
"('POP', 'RDTSC', 'PUSH')",310
"('RDTSC', 'PUSH', 'PUSH')",470
"('JMP', 'RDTSC', 'JMP')",73
"('POPAD', 'RDTSC', 'JMP')",85
"('RDTSC', 'JMP', 'JBE')",4
"('JMP', 'JBE', 'POP')",4
"('POP', 'POP', 'RDTSC')",473
"('MOV', 'XOR', 'XCHG')",103
"('XOR', 'XCHG', 'INC')",35
"('INC', 'XCHG', 'SHL')",38
"('XCHG', 'SHL', 'PUSH')",78
"('SUB', 'SUB', 'INC')",66
"('INC', 'INC', 'SUB')",413
"('PUSHAD', 'POPAD', 'JZ')",15
"('POPAD', 'JZ', 'RDTSC')",2
"('JZ', 'RDTSC', 'JS')",1
"('RDTSC', 'JS', 'PUSH')",11
"('JS', 'PUSH', 'POP')",43
"('PUSH', 'PUSH', 'JNBE')",32
"('PUSH', 'JNBE', 'RDTSC')",12
"('JNBE', 'RDTSC', 'PUSHAD')",6
"('POP', 'PUSHAD', 'PUSHAD')",73
"('PUSHAD', 'POPAD', 'JLE')",7
"('POPAD', 'JLE', 'POPAD')",3
"('JLE', 'POPAD', 'JMP')",2
"('DEC', 'NOT', 'ADD')",293
"('SHL', 'PUSH', 'NEG')",27
"('NEG', 'POP', 'XOR')",44
"('NEG', 'AND', 'PUSH')",155
"('AND', 'PUSH', 'NEG')",53
"('NEG', 'POP', 'PUSH')",95
"('NOT', 'SHL', 'DEC')",55
"('SUB', 'OR', 'CMP')",56
"('JBE', 'XOR', 'OR')",162
"('OR', 'PUSHFD', 'XOR')",321
"('JZ', 'SHL', 'PUSHFD')",209
"('SHL', 'PUSHFD', 'JMP')",209
"('PUSHFD', 'JMP', 'MOV')",63
"('PUSHFD', 'XOR', 'AND')",59
"('SHR', 'SHL', 'SHR')",98
"('SUB', 'SUB', 'XCHG')",76
"('MOV', 'SUB', 'RET_NEAR')",353
"('XOR', 'CMP', 'ADD')",178
"('CMP', 'MOV', 'AND')",197
"('NEG', 'JMP', 'AND')",105
"('AND', 'JMP', 'SUB')",447
"('OR', 'SHR', 'JMP')",119
"('DEC', 'XOR', 'SUB')",572
"('SUB', 'NOT', 'SHL')",78
"('POP', 'MOV', 'STI')",318
"('JMP', 'POP', 'INC')",282
"('AND', 'NEG', 'NEG')",47
"('NEG', 'NEG', 'PUSH')",167
"('POP', 'ADD', 'DEC')",293
"('JMP', 'POP', 'NEG')",285
"('JMP', 'SHR', 'INC')",127
"('INC', 'XOR', 'NOT')",49
"('INC', 'XOR', 'AND')",258
"('JMP', 'NEG', 'NOT')",95
"('NEG', 'NOT', 'PUSH')",150
"('JMP', 'NEG', 'INC')",78
"('AND', 'PUSH', 'NOT')",67
"('JMP', 'POP', 'OR')",429
"('OR', 'NEG', 'NOT')",47
"('NEG', 'NOT', 'OR')",47
"('NOT', 'OR', 'XOR')",176
"('SHL', 'INC', 'SUB')",226
